name,price,size,area,url,monthly_fee,date_sold
Backvindeln 77,7 600 000 kr,147 m²,"Radhus, Mälarhöjden",https://www.booli.se/bostad/2206474,N/A,2022-01-10
Sibylle­gatan 83,8 500 000 kr,"54 m², 2 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4574536,1 917 kr/mån,2022-03-24
Upplands­gatan 64,13 000 000 kr,"81 m², 3 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4561427,9 m²,2022-03-24
Socken­vägen 452,12 500 000 kr,"118 m², 7 rum","Villa, Enskede",https://www.booli.se/bostad/2209529,N/A,2022-03-24
Boktryckar­vägen 7,2 000 000 kr,"25 m², 1 rum","Lägenhet, Hägerstensåsen",https://www.booli.se/annons/4558308,1 545 kr/mån,2022-03-24
Grev Magni­gatan 17A,19 000 000 kr,"115 m², 4 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4549749,4 848 kr/mån,2022-03-24
Igeldamms­gatan 22B,15 950 000 kr,"122 m², 5 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4530570,15 m²,2022-03-24
Hägerstens­vägen 165B,5 575 000 kr,"59 m², 3 rum","Lägenhet, Aspudden",https://www.booli.se/bostad/441669,3 656 kr/mån,2022-03-24
Västertorps­vägen 144,3 600 000 kr,"74 m², 3 rum","Lägenhet, Hägersten",https://www.booli.se/annons/4542844,4 276 kr/mån,2022-03-24
Skonert­vägen 9B,2 600 000 kr,"37 m², 1½ rum","Lägenhet, Gröndal",https://www.booli.se/annons/4528325,2 534 kr/mån,2022-03-25
Strindbergs­gatan 41,8 610 000 kr,"64 m², 2 rum","Lägenhet, Nedre Gärdet",https://www.booli.se/annons/4559958,1 899 kr/mån,2022-03-25
Harpsunds­vägen 57,5 600 000 kr,"109 m², 5 rum","Lägenhet, Högdalen",https://www.booli.se/annons/4558672,5 715 kr/mån,2022-03-23
Tomtebo­gatan 23A,7 550 000 kr,"64 m², 3 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4560841,1 967 kr/mån,2022-03-24
Hälsinge­gatan 15,6 600 000 kr,"53 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4569286,2 408 kr/mån,2022-03-24
Gästrike­gatan 7A,11 000 000 kr,"73 m², 3 rum","Lägenhet, Vasaparken",https://www.booli.se/bostad/311890,3 517 kr/mån,14
Kvarnbacks­vägen 63,4 270 000 kr,"73 m², 3 rum","Lägenhet, Riksby",https://www.booli.se/annons/4515489,3 802 kr/mån,2022-03-24
Tellusborgs­vägen 108,4 400 000 kr,"52½ m², 2 rum","Lägenhet, Telefonplan",https://www.booli.se/annons/4560478,2 744 kr/mån,2022-03-24
Skagers­vägen 15,2 600 000 kr,"43 m², 2 rum","Lägenhet, Årsta",https://www.booli.se/bostad/730002,2 909 kr/mån,2022-03-24
Önolog­gatan 3,8 600 000 kr,4 rum,"Lägenhet, Liljeholmskajen",https://www.booli.se/annons/4541643,N/A,2022-03-24
Hasselquist­vägen 37,3 125 000 kr,"42 m², 2 rum","Lägenhet, Hammarbyhöjden",https://www.booli.se/annons/4559581,2 642 kr/mån,2022-03-24
Skol­vägen 7,4 400 000 kr,"75 m², 2 rum","Lägenhet, Enskede",https://www.booli.se/bostad/735506,4 547 kr/mån,2022-03-24
Slalom­vägen 15,3 720 000 kr,"57 m², 2 rum","Lägenhet, Västertorp",https://www.booli.se/annons/4560380,3 098 kr/mån,2022-03-24
Larsboda­vägen 80,2 600 000 kr,"59 m², 2 rum","Lägenhet, Farsta",https://www.booli.se/bostad/653613,3 811 kr/mån,2022-03-24
Ljusne­vägen 9D,8 750 000 kr,"128 m², 5 rum","Radhus, Skarpnäck Bagarmossen",https://www.booli.se/bostad/1743562,N/A,2022-03-24
Hallands­gatan 30,4 200 000 kr,"38 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/315823,2 393 kr/mån,2022-03-24
Husaby­vägen 12,5 200 000 kr,"57 m², 3 rum","Lägenhet, Aspudden",https://www.booli.se/bostad/440659,3 330 kr/mån,2022-03-24
Midsommar­vägen 52,3 750 000 kr,"48 m², 2 rum","Lägenhet, Midsommarkransen",https://www.booli.se/bostad/674285,3 700 kr/mån,2022-03-24
Söder­berga Allé 29,3 750 000 kr,"100½ m², 5 rum","Lägenhet, Bromma",https://www.booli.se/bostad/760886,5 654 kr/mån,2022-03-24
Skebokvarns­vägen 321,3 300 000 kr,"72 m², 4 rum","Lägenhet, Högdalen",https://www.booli.se/bostad/732106,4 415 kr/mån,2022-03-24
Sunnanby­plan 3,2 300 000 kr,"128 m², 5 rum","Lägenhet, Rinkeby",https://www.booli.se/bostad/4193781,6 607 kr/mån,2022-03-24
Kungsbro Strand 25,5 875 000 kr,"61 m², 3 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4559678,4 554 kr/mån,2022-03-24
Bäck­vägen 112,2 600 000 kr,"42 m², 2 rum","Lägenhet, Hägerstensåsen",https://www.booli.se/annons/4559310,3 224 kr/mån,2022-03-24
Askängs­backen 5,2 720 000 kr,"45 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/bostad/47643,3 213 kr/mån,2022-03-24
Ralångs­vägen 8,3 900 000 kr,"57 m², 2 rum","Lägenhet, Årsta",https://www.booli.se/annons/4559922,2 510 kr/mån,2022-03-23
Gustavslunds­vägen 155B,4 600 000 kr,"55 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/bostad/511375,3 532 kr/mån,2022-03-24
Ynglinga­gatan 5,7 010 000 kr,"69 m², 3 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4555718,3 952 kr/mån,2022-03-22
Essinge Bro­gata 22,2 500 000 kr,"25 m², 1 rum","Lägenhet, Essingeöarna",https://www.booli.se/annons/4574274,1 851 kr/mån,2022-03-24
Ahlsell­vägen 22,4 425 000 kr,"44 m², 2 rum","Lägenhet, Hjorthagen",https://www.booli.se/bostad/463266,2 943 kr/mån,2022-03-23
Hammarby­terrassen 7,9 950 000 kr,"99 m², 4½ rum","Lägenhet, Hammarby Sjöstad",https://www.booli.se/bostad/3991284,5 057 kr/mån,2022-03-23
Östhammars­gatan 72A,9 600 000 kr,"75 m², 3½ rum","Lägenhet, Gärdet",https://www.booli.se/annons/4561050,4 213 kr/mån,2022-03-20
Luntmakar­gatan 92,3 970 000 kr,"29 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/4009259,1 545 kr/mån,2022-03-23
Geijers­vägen 10,5 460 000 kr,"52½ m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/392968,3 189 kr/mån,2022-03-24
Filipstads­backen 26,2 750 000 kr,"58½ m², 2 rum","Lägenhet, Stockholm",https://www.booli.se/bostad/571728,3 953 kr/mån,N/A
Nina Einhorns gata 3A,8 000 000 kr,"64 m², 3 rum","Lägenhet, Hagastaden",https://www.booli.se/annons/4561956,2 976 kr/mån,2022-03-22
Filipstads­backen 20,2 600 000 kr,"59 m², 2 rum","Lägenhet, Stockholm",https://www.booli.se/bostad/571788,3 974 kr/mån,N/A
Tallbacks­vägen 3,2 420 000 kr,"42 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/bostad/762773,3 150 kr/mån,2022-03-24
Kastrup­gatan 10,1 435 000 kr,"36½ m², 1 rum","Lägenhet, Kista",https://www.booli.se/annons/4552767,2 367 kr/mån,2022-03-23
Pilot­torget 1,2 420 000 kr,"61½ m², 2 rum","Lägenhet, Skarpnäck",https://www.booli.se/annons/4559150,3 829 kr/mån,2022-03-24
Sonja Kovalevskys gata 8,7 050 000 kr,"60½ m², 3 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4525801,2 841 kr/mån,2022-03-24
Värta­vägen 59,3 450 000 kr,"34 m², 2 rum","Lägenhet, Gärdet",https://www.booli.se/annons/4519443,1 778 kr/mån,2022-03-24
Harpsunds­vägen 79,1 850 000 kr,"36½ m², 1 rum","Lägenhet, Stockholm Bandhagen",https://www.booli.se/annons/4321605,2 276 kr/mån,2022-03-24
Brännkyrka­gatan 52,11 500 000 kr,"94 m², 3 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/589656,4 309 kr/mån,2022-03-23
Sankt Eriks­gatan 82,17 250 000 kr,"112 m², 4 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4560364,1 739 kr/mån,2022-03-24
Marieviks­gatan 49,6 300 000 kr,"71 m², 3 rum","Lägenhet, Liljeholmen",https://www.booli.se/annons/4444200,3 542 kr/mån,2022-03-24
Tallås­vägen 25,6 830 000 kr,"150 m², 5 rum","Villa, Spånga",https://www.booli.se/bostad/2217245,N/A,2022-03-22
Skäftinge­backen 10,2 150 000 kr,"81 m², 3 rum","Lägenhet, Spånga",https://www.booli.se/bostad/736853,5 846 kr/mån,2022-03-23
Frälse­gränd 10,6 300 000 kr,106 m²,"Kedjehus, Stockholm",https://www.booli.se/bostad/1584324,N/A,N/A
Lidners­gatan 10A,2 750 000 kr,"33 m², 1 rum","Lägenhet, Kristineberg",https://www.booli.se/bostad/3951867,2 553 kr/mån,2022-03-17
Gräns­vägen 3,7 415 000 kr,"127 m², 5 rum","Villa, Spånga - Solhem",https://www.booli.se/annons/4377350,N/A,2021-12-03
Berghamns­vägen 41,8 900 000 kr,"220 m², 7 rum","Villa, Hässelby Södra Villastad",https://www.booli.se/annons/4546964,N/A,10
Skulptör­vägen 20,4 500 000 kr,"71 m², 2 rum","Lägenhet, Gullmarsplan",https://www.booli.se/annons/4361586,4 275 kr/mån,2022-03-24
Ruddamms­backen 28,5 000 000 kr,"49 m², 2 rum","Lägenhet, Norra Djurgården",https://www.booli.se/annons/4566193,2 546 kr/mån,5
Ekholms­vägen 305,1 650 000 kr,"38 m², 1 rum","Lägenhet, Skärholmen",https://www.booli.se/annons/4551042,2 275 kr/mån,2022-03-23
Ulriksborgs­gatan 7,4 800 000 kr,"59½ m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4565446,3 174 kr/mån,2022-03-24
Alströmer­gatan 32I,3 050 000 kr,"27 m², 1 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4557463,1 534 kr/mån,2022-03-23
Tackjärns­vägen 13,7 300 000 kr,"93 m², 4½ rum","Lägenhet, Bromma",https://www.booli.se/annons/4555453,4 239 kr/mån,2022-03-22
Dartanjangs gata 70,4 900 000 kr,"80 m², 3½ rum","Lägenhet, Annedal",https://www.booli.se/bostad/587569,4 494 kr/mån,2022-03-22
Typograf­vägen 3,7 250 000 kr,"80 m², 3 rum","Lägenhet, Aspudden",https://www.booli.se/bostad/777880,4 283 kr/mån,1
Karla­plan 21B,9 350 000 kr,"79 m², 3 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4559739,3 146 kr/mån,2022-03-23
Jämtlands­gatan 94,1 625 000 kr,"24 m², 1 rum","Lägenhet, Vällingby Centrum",https://www.booli.se/annons/4329646,1 375 kr/mån,Ny
Sparbanks­vägen 16,2 095 000 kr,"30 m², 1 rum","Lägenhet, Hägerstensåsen",https://www.booli.se/annons/4573541,2 000 kr/mån,2022-03-23
Maria­torget 4A,8 950 000 kr,"68 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4560124,2 895 kr/mån,2022-03-22
Wargentins­gatan 5A,5 300 000 kr,"46 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4566268,2 511 kr/mån,2022-03-22
Bällsta­vägen 51,3 000 000 kr,"44 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/bostad/4036497,2 626 kr/mån,N/A
Tränings­vägen 7,9 750 000 kr,"92 m², 5 rum","Villa, Tallkrogen",https://www.booli.se/annons/4528020,N/A,2022-03-18
Stenkvista­vägen 11,2 175 000 kr,"30 m², 1½ rum","Lägenhet, Gavel",https://www.booli.se/annons/4550231,2 074 kr/mån,2022-03-22
Ring­vägen 162,3 820 000 kr,"38 m², 1½ rum","Lägenhet, Sofia",https://www.booli.se/annons/4559521,1 982 kr/mån,2022-03-23
Svarvar­gatan 7,6 875 000 kr,"54 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4550351,3 466 kr/mån,2022-03-23
Roslags­gatan 37,8 510 000 kr,"75 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/711783,3 620 kr/mån,2022-03-18
Karaff­gatan 3,5 000 000 kr,"54 m², 2 rum","Lägenhet, Liljeholmskajen",https://www.booli.se/annons/4573889,3 067 kr/mån,Ny
Valhalla­vägen 152D,5 550 000 kr,"45 m², 2 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4561250,1 881 kr/mån,2022-03-23
Sjättenovember­vägen 247,11 000 000 kr,161 m²,"Villa, älvsjö",https://www.booli.se/bostad/2213356,N/A,2022-03-01
Östrands­vägen 14,16 400 000 kr,149 m²,"Villa, Stureby",https://www.booli.se/bostad/2202743,N/A,2022-03-04
Gransångar­vägen 7,29 100 000 kr,258 m²,"Villa, Bromma",https://www.booli.se/bostad/2196038,N/A,2022-03-07
Murgröns­vägen 25,7 000 000 kr,81 m²,"Villa, Herrängen",https://www.booli.se/bostad/2203776,N/A,2022-03-04
Lillhags­vägen 32,2 710 000 kr,"67 m², 2 rum","Lägenhet, Hagsätra",https://www.booli.se/bostad/656637,4 369 kr/mån,2022-03-23
Slagg­vägen 11,2 750 000 kr,"48 m², 2 rum","Lägenhet, Bromma",https://www.booli.se/bostad/3962004,2 523 kr/mån,2022-03-23
Skonert­vägen 9A,4 050 000 kr,"62 m², 3 rum","Lägenhet, Gröndal",https://www.booli.se/annons/4559204,4 401 kr/mån,2022-03-23
P O Hallmans gata 13,12 500 000 kr,"109½ m², 4 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4549953,5 542 kr/mån,2022-03-23
Brännkyrka­gatan 88,6 050 000 kr,"55 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4557691,3 046 kr/mån,13
Skeppar­gatan 22A,8 600 000 kr,"57 m², 2 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4570606,2 049 kr/mån,2022-03-23
Linnégatan 8,6 200 000 kr,"44 m², 1½ rum","Lägenhet, Östermalm",https://www.booli.se/annons/4559215,1 145 kr/mån,2022-03-23
Högalids­gatan 29,2 810 000 kr,"21 m², 1 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4558561,1 297 kr/mån,2022-03-23
Valhalla­vägen 104,12 000 000 kr,"83 m², 3 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4561791,3 642 kr/mån,2022-03-23
Gyllenstierns­gatan 18,9 600 000 kr,"86 m², 3 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4557514,4 401 kr/mån,2022-03-23
Kinnekulle­vägen 30,2 500 000 kr,"34 m², 1 rum","Lägenhet, Bromma",https://www.booli.se/annons/4548933,2 505 kr/mån,2022-03-23
Årsta­vägen 68,3 860 000 kr,"56 m², 2 rum","Lägenhet, Årsta",https://www.booli.se/annons/4512887,3 464 kr/mån,2022-03-23
Sankt Eriks­gatan 87,5 000 000 kr,"42 m², 1½ rum","Lägenhet, Vasastan",https://www.booli.se/annons/4560572,1 299 kr/mån,2022-03-24
Midsommar­gränd 5,7 200 000 kr,"83 m², 3 rum","Lägenhet, Midsommarkransen",https://www.booli.se/annons/4560476,3 164 kr/mån,2022-03-23
Thunbergs­gatan 28,3 275 000 kr,"43½ m², 2 rum","Lägenhet, Hammarbyhöjden",https://www.booli.se/bostad/767372,2 610 kr/mån,2022-03-23
Lunda­gatan 36E,4 230 000 kr,"38 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/663606,1 954 kr/mån,2022-03-23
Lindhagens­terrassen 9,8 550 000 kr,"80½ m², 3 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4558854,3 184 kr/mån,2022-03-23
Fatburs­gatan 33,4 650 000 kr,"40 m², 2 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4568711,2 779 kr/mån,2022-03-22
Ring­vägen 153,3 995 000 kr,"33 m², 1½ rum","Lägenhet, Södermalm",https://www.booli.se/bostad/4205019,1 805 kr/mån,2022-03-22
Celsius­gatan 4,4 500 000 kr,"40 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/582943,2 350 kr/mån,2022-03-23
Svandamms­vägen 31C,5 000 000 kr,"64 m², 2 rum","Lägenhet, Midsommarkransen",https://www.booli.se/annons/4552514,4 172 kr/mån,15
Sverkers­gatan 6,4 700 000 kr,"54 m², 2 rum","Lägenhet, Aspudden",https://www.booli.se/bostad/3964058,2 893 kr/mån,2022-03-23
Vantörs­vägen 281,2 520 000 kr,"43 m², 1½ rum","Lägenhet, Fruängen",https://www.booli.se/annons/4559066,2 410 kr/mån,2022-03-23
Völunds­gatan 7,5 000 000 kr,"42 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4399057,1 764 kr/mån,167
Disponent­gatan 1,3 480 000 kr,"35 m², 2 rum","Lägenhet, Lilla Essingen Kungsholmen",https://www.booli.se/annons/4023114,2 435 kr/mån,2022-03-23
Olof Skötkonungs väg 4,2 660 000 kr,"26 m², 1 rum","Lägenhet, Aspudden",https://www.booli.se/annons/4559507,1 693 kr/mån,2022-03-22
Götalands­vägen 232,4 450 000 kr,"73 m², 3 rum","Lägenhet, Älvsjö",https://www.booli.se/bostad/4104390,4 025 kr/mån,Ny
Östermalms­gatan 67B,2 550 000 kr,"18 m², 1 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4549855,1 206 kr/mån,2022-03-23
Tomtebo­gatan 23,3 600 000 kr,"30 m², 1 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4524253,1 000 kr/mån,2022-03-23
Flottbro­vägen 23,3 380 000 kr,"41 m², 2 rum","Lägenhet, Stora Essingen",https://www.booli.se/annons/4560229,1 985 kr/mån,2022-03-23
Svea­vägen 117A,17 900 000 kr,"115 m², 4 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4573354,14 m²,2022-03-08
Garvar Lundins gränd 6,8 000 000 kr,"66½ m², 3 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/390868,2 276 kr/mån,2022-03-23
Kronobergs­gatan 24,5 200 000 kr,"44 m², 2 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4535359,1 868 kr/mån,2022-03-23
Drottningholms­vägen 52,6 680 000 kr,"71½ m², 3 rum","Lägenhet, Kungsholmen",https://www.booli.se/bostad/342552,2 833 kr/mån,2022-03-23
Nimrods­gatan 21,4 900 000 kr,"51 m², 2 rum","Lägenhet, Hjorthagen",https://www.booli.se/bostad/329454,2 709 kr/mån,2022-03-23
Midsommar­vägen 42,3 410 000 kr,"40 m², 2 rum","Lägenhet, Midsommarkransen",https://www.booli.se/bostad/674256,3 093 kr/mån,2022-03-23
Rågsveds­vägen 95,2 400 000 kr,"73 m², 3 rum","Lägenhet, Hagsätra",https://www.booli.se/annons/4558624,4 136 kr/mån,2022-03-23
Klara Västra Kyrko­gata 17,22 200 000 kr,"97 m², 4 rum","Lägenhet, Norrmalm",https://www.booli.se/annons/4541129,7 525 kr/mån,2022-03-23
Västerled 43,10 200 000 kr,"109 m², 4 rum","Lägenhet, Bromma",https://www.booli.se/annons/4561267,5 911 kr/mån,2022-03-23
Liljeholms­torget 16,9 600 000 kr,"117½ m², 5 rum","Lägenhet, Liljeholmen",https://www.booli.se/annons/4556642,4 332 kr/mån,2022-03-23
Respons­gatan 18,2 925 000 kr,"37 m², 1 rum","Lägenhet, Telefonplan",https://www.booli.se/annons/4514062,2 319 kr/mån,2022-03-22
Ring­vägen 134,6 950 000 kr,"79 m², 3 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/708672,3 997 kr/mån,2022-03-23
Karlbergs­vägen 18,18 000 000 kr,"125 m², 5 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4560875,3 218 kr/mån,2022-03-23
Brittmäss­gatan 9,10 400 000 kr,"90 m², 1 rum","Villa, Mälarhöjden",https://www.booli.se/annons/4399729,N/A,2021-10-27
Ring­vägen 147,8 500 000 kr,74 m²,"Lägenhet, Södermalm",https://www.booli.se/annons/4508826,2 006 kr/mån,2022-02-02
Siljans­vägen 73A,4 000 000 kr,"61 m², 2 rum","Lägenhet, Årsta",https://www.booli.se/bostad/3961057,4 240 kr/mån,2022-03-23
Skäftinge­backen 10,2 010 000 kr,"81 m², 3 rum","Lägenhet, Spånga Tensta",https://www.booli.se/annons/4541612,5 969 kr/mån,2022-03-22
Sankt Eriks­gatan 13,3 800 000 kr,"40 m², 1 rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4565474,1 297 kr/mån,2022-03-18
Gävle­gatan 5,4 800 000 kr,"43 m², 2 rum","Lägenhet, Vasastan",https://www.booli.se/bostad/311683,1 705 kr/mån,2022-03-23
Liljeholms­gränd 6,4 100 000 kr,"49 m², 2 rum","Lägenhet, Liljeholmen",https://www.booli.se/bostad/3985061,2 447 kr/mån,2022-03-22
Göt­gatan 122,10 500 000 kr,"110 m², 5 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4561325,4 665 kr/mån,Ny
Rävsnäs­vägen 34,3 575 000 kr,"83 m², 3 rum","Lägenhet, Älvsjö",https://www.booli.se/annons/4541550,4 497 kr/mån,2022-03-22
Kinnekulle­vägen 41A,2 950 000 kr,"39 m², 1 rum","Lägenhet, Bromma Traneberg",https://www.booli.se/annons/4555578,3 834 kr/mån,2022-03-22
Årstaskogs väg 9C,4 725 000 kr,"53 m², 2 rum","Lägenhet, Årstaberg",https://www.booli.se/annons/4541420,3 135 kr/mån,2022-03-23
Älvkarleövägen 12,3 700 000 kr,"44 m², 2 rum","Lägenhet, Hjorthagen",https://www.booli.se/annons/4549363,3 050 kr/mån,2022-03-22
Horns­gatan 146A,2 300 000 kr,"18 m², 1 rum","Lägenhet, Hornstull",https://www.booli.se/bostad/438105,754 kr/mån,2022-02-22
Helsingörs­gatan 7,2 200 000 kr,"45 m², 2 rum","Lägenhet, Kista",https://www.booli.se/annons/4560179,2 538 kr/mån,2022-03-22
Karla­vägen 23,31 500 000 kr,"234 m², 6 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4515952,9 290 kr/mån,2022-03-22
Aprikos­gatan 19C,2 400 000 kr,"58½ m², 2 rum","Lägenhet, Hässelby",https://www.booli.se/bostad/453358,3 348 kr/mån,2022-03-21
Gotlands­gatan 71,3 650 000 kr,"33 m², 1 rum","Lägenhet, Södermalm",https://www.booli.se/bostad/153448,1 837 kr/mån,N/A
Måbärs­stigen 60,7 200 000 kr,"121½ m², 6 rum","Radhus, Hässelby Södra Villastad",https://www.booli.se/annons/4560479,5 109 kr/mån,Ny
Vänskaps­vägen 42,3 600 000 kr,"42 m², 2 rum","Lägenhet, Kungsholmen-Stora Essingen",https://www.booli.se/bostad/792025,2 499 kr/mån,2022-03-22
Sysslomans­gatan 26,4 025 000 kr,"42 m², 1½ rum","Lägenhet, Kungsholmen",https://www.booli.se/annons/4558717,2 014 kr/mån,2022-03-16
Björnsons­gatan 58,4 350 000 kr,"69 m², 3 rum","Lägenhet, Bromma",https://www.booli.se/bostad/161631,4 380 kr/mån,N/A
Tussmöte­vägen 134B,3 400 000 kr,"51 m², 2 rum","Lägenhet, Stureby",https://www.booli.se/annons/4561452,3 422 kr/mån,2022-03-18
Adolf Fredriks Kyrko­gata 3,12 000 000 kr,"81 m², 3 rum","Lägenhet, Norrmalm",https://www.booli.se/bostad/3982303,4 102 kr/mån,2022-03-21
Hilleröds­gränd 3,3 950 000 kr,"127½ m², 6 rum","Lägenhet, Kista - Ärvinge",https://www.booli.se/annons/4552720,7 389 kr/mån,2022-03-21
Gröndals­vägen 120,2 500 000 kr,24 m²,"Lägenhet, Gröndal",https://www.booli.se/annons/4546113,1 628 kr/mån,13
Liljeörns­gatan 72,1 550 000 kr,"28 m², 1 rum","Lägenhet, Hässelby",https://www.booli.se/bostad/476245,1 777 kr/mån,2022-03-22
Blomsterkungs­vägen 390,5 750 000 kr,"126 m², 6 rum","Villa, Hässelby Norra Villastad",https://www.booli.se/bostad/1507207,N/A,2022-03-23
Vårbergs­vägen 147,6 850 000 kr,101 m²,"Villa, Stockholm",https://www.booli.se/bostad/2203446,N/A,N/A
Stavsjövägen 48A,11 830 000 kr,160 m²,"Villa, älvsjö",https://www.booli.se/bostad/2211833,N/A,2022-03-01
Pilot­gatan 15,3 450 000 kr,"71 m², 3 rum","Lägenhet, Skarpnäck",https://www.booli.se/bostad/153119,4 369 kr/mån,2022-03-22
Erik Dahlbergs­gatan 27,2 900 000 kr,"26 m², 1 rum","Lägenhet, Gärdet",https://www.booli.se/annons/4570297,1 425 kr/mån,2022-03-22
Villa­gatan 22,29 500 000 kr,"157 m², 4 rum","Lägenhet, Östermalm",https://www.booli.se/annons/4568216,8 623 kr/mån,2022-03-22
Lunda­gatan 52,11 600 000 kr,"76 m², 3 rum","Lägenhet, Södermalm",https://www.booli.se/annons/4563671,7 m²,2022-03-22
Tegnér­gatan 18,19 900 000 kr,"154 m², 5 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4561823,5 524 kr/mån,2022-03-22
Hälsinge­gatan 33,4 950 000 kr,"34 m², 1 rum","Lägenhet, Vasastan",https://www.booli.se/annons/4560240,2 218 kr/mån,2022-03-22
